Date,Adj Close
14-12-2020,212.8080597
15-12-2020,212.7385101
16-12-2020,217.8550415
17-12-2020,217.9941406
18-12-2020,217.1695251
21-12-2020,221.1435242
22-12-2020,222.4847717
23-12-2020,219.5837402
24-12-2020,221.3024902
28-12-2020,223.4981384
29-12-2020,222.6933899
30-12-2020,220.2394562
31-12-2020,220.9746399
04-01-2021,216.2753754
05-01-2021,216.4840088
06-01-2021,210.8707275
07-01-2021,216.87146
08-01-2021,218.1928406
11-01-2021,216.0766754
12-01-2021,213.5333099
13-01-2021,214.9341431
14-01-2021,211.6357422
15-01-2021,211.2681122
19-01-2021,215.0335083
20-01-2021,222.8821716
21-01-2021,223.5080872
22-01-2021,224.4817047
25-01-2021,228.0384521
26-01-2021,230.8202515
27-01-2021,231.3865356
28-01-2021,237.3773499
29-01-2021,230.4526367
01-02-2021,238.0926666
02-02-2021,237.9535828
03-02-2021,241.4209137
04-02-2021,240.4373322
05-02-2021,240.6260986
08-02-2021,240.8943481
09-02-2021,242.1858978
10-02-2021,241.2420807
11-02-2021,242.9012146
12-02-2021,243.3979797
16-02-2021,242.1163483
17-02-2021,243.1718903
18-02-2021,242.7636108
19-02-2021,239.9554901
22-02-2021,233.5226746
23-02-2021,232.2879028
24-02-2021,233.5625153
25-02-2021,228.0259247
26-02-2021,231.4016571
01-03-2021,235.9424591
02-03-2021,232.885376
03-03-2021,226.601944
04-03-2021,225.7754364
05-03-2021,230.624939
08-03-2021,226.432663
09-03-2021,232.7957458
10-03-2021,231.4414825
11-03-2021,236.1316528
12-03-2021,234.7574615
15-03-2021,233.8214111
16-03-2021,236.7092133
17-03-2021,236.0420227
18-03-2021,229.748642
19-03-2021,229.3802032
22-03-2021,234.99646
23-03-2021,236.5797729
24-03-2021,234.468689
25-03-2021,231.3618164
26-03-2021,235.484375
29-03-2021,234.2496185
30-03-2021,230.8738861
31-03-2021,234.7773743
01-04-2021,241.3296814
05-04-2021,248.0213928
06-04-2021,246.8164673
07-04-2021,248.8478851
08-04-2021,252.1837769
09-04-2021,254.7728424
12-04-2021,254.8325806
13-04-2021,257.4017334
14-04-2021,254.5139313
15-04-2021,258.4074707
16-04-2021,259.6422424
19-04-2021,257.6506653
20-04-2021,257.172699
21-04-2021,259.4829102
22-04-2021,256.0872803
23-04-2021,260.0505066
26-04-2021,260.448822
27-04-2021,260.8670959
28-04-2021,253.488266
29-04-2021,251.4468994
30-04-2021,251.1182709
03-05-2021,250.7996368
04-05-2021,246.7467651
05-05-2021,245.4323273
06-05-2021,248.6786041
07-05-2021,251.39711
10-05-2021,246.139328
11-05-2021,245.1933289
12-05-2021,237.9937897
13-05-2021,242.0068054
14-05-2021,247.1052551
17-05-2021,244.1477509
18-05-2021,242.0566101
19-05-2021,242.6554565
20-05-2021,246.0090332
21-05-2021,244.7015381
24-05-2021,250.300827
25-05-2021,251.2390289
26-05-2021,251.0094757
27-05-2021,248.8336334
28-05-2021,249.2029114
01-06-2021,246.9272766
02-06-2021,246.8274689
03-06-2021,245.2405243
04-06-2021,250.310791
07-06-2021,253.3250275
08-06-2021,252.0874176
09-06-2021,253.1054535
10-06-2021,256.7484741
11-06-2021,257.3972473
14-06-2021,259.3934326
15-06-2021,257.866333
16-06-2021,256.8882141
17-06-2021,260.4014893
18-06-2021,258.9342957
21-06-2021,262.1281738
22-06-2021,265.0026855
23-06-2021,264.7631226
24-06-2021,266.1804199
25-06-2021,264.5136108
28-06-2021,268.206543
29-06-2021,270.8814087
30-06-2021,270.3823853
01-07-2021,271.0810547
02-07-2021,277.1194763
06-07-2021,277.1294556
07-07-2021,279.3951111
08-07-2021,276.8899231
09-07-2021,277.4089355
12-07-2021,276.7901306
13-07-2021,280.4431152
14-07-2021,281.9702148
15-07-2021,280.4930115
16-07-2021,280.213562
19-07-2021,276.4807129
20-07-2021,278.7862854
21-07-2021,280.8623047
22-07-2021,285.5932617
23-07-2021,289.1165161
26-07-2021,288.4976807
27-07-2021,285.9924927
28-07-2021,285.6730957
29-07-2021,285.9525757
30-07-2021,284.3656006
02-08-2021,284.2757874
03-08-2021,286.5713806
04-08-2021,285.9625549
05-08-2021,288.9667969
06-08-2021,288.9069214
09-08-2021,287.7790527
10-08-2021,285.8927002
11-08-2021,286.4017334
12-08-2021,289.2562561
13-08-2021,292.2904358
16-08-2021,294.0371094
17-08-2021,292.519989
18-08-2021,290.730011
19-08-2021,296.769989
20-08-2021,304.3599854
23-08-2021,304.6499939
24-08-2021,302.6199951
25-08-2021,302.0100098
26-08-2021,299.0899963
27-08-2021,299.7200012
30-08-2021,303.5899963
31-08-2021,301.8800049
01-09-2021,301.8299866
02-09-2021,301.1499939
03-09-2021,301.1400146
07-09-2021,300.1799927
08-09-2021,300.2099915
09-09-2021,297.25
10-09-2021,295.7099915
13-09-2021,296.99
14-09-2021,299.79
15-09-2021,304.82
16-09-2021,305.22
17-09-2021,299.87
20-09-2021,294.3
21-09-2021,294.8
22-09-2021,298.58
23-09-2021,299.56
24-09-2021,299.35
27-09-2021,294.17
28-09-2021,283.52
29-09-2021,284
30-09-2021,281.92
01-10-2021,289.1
04-10-2021,283.11
05-10-2021,288.76
06-10-2021,293.11
07-10-2021,294.85
08-10-2021,294.85
11-10-2021,294.23
12-10-2021,292.88
13-10-2021,296.31
14-10-2021,302.75
15-10-2021,304.21
18-10-2021,307.29
19-10-2021,308.23
20-10-2021,307.41
21-10-2021,310.76
22-10-2021,309.16
